16384,2.1875,tensor(2.1875)
32768,0.9375,tensor(0.9375)
49152,1.5625,tensor(0.7812)
65536,0.625,tensor(1.2500)
81920,1.09375,tensor(2.0312)
98304,0.78125,tensor(1.8750)
114688,1.5625,tensor(0.4688)
131072,1.5625,tensor(0.7812)
147456,0.625,tensor(1.5625)
163840,1.09375,tensor(0.4688)
180224,0.46875,tensor(0.4688)
196608,0.625,tensor(1.2500)
212992,1.71875,tensor(1.4062)
229376,0.9375,tensor(1.5625)
245760,0.625,tensor(0.7812)
262144,1.25,tensor(0.6250)
278528,1.09375,tensor(0.4688)
294912,0.78125,tensor(1.0938)
311296,0.625,tensor(0.3125)
327680,1.71875,tensor(0.7812)
344064,0.78125,tensor(0.9375)
360448,1.09375,tensor(0.)
376832,1.25,tensor(0.9375)
393216,0.78125,tensor(1.2500)
409600,1.25,tensor(0.6250)
425984,0.9375,tensor(0.3125)
442368,0.9375,tensor(0.4688)
458752,0.625,tensor(0.6250)
475136,1.09375,tensor(0.9375)
491520,1.09375,tensor(0.9375)
507904,1.875,tensor(0.7812)
524288,1.40625,tensor(0.9375)
540672,0.9375,tensor(1.0938)
557056,1.5625,tensor(1.0938)
573440,1.5625,tensor(0.6250)
589824,1.09375,tensor(1.0938)
606208,2.1875,tensor(0.9375)
622592,2.03125,tensor(0.4688)
638976,1.40625,tensor(0.3125)
655360,2.03125,tensor(0.7812)
671744,1.875,tensor(0.3125)
688128,2.5,tensor(1.5625)
704512,1.875,tensor(0.7812)
720896,2.65625,tensor(1.2500)
737280,1.25,tensor(1.8750)
753664,1.09375,tensor(1.7188)
770048,1.25,tensor(0.6250)
786432,2.03125,tensor(0.3125)
802816,1.71875,tensor(0.4688)
819200,1.5625,tensor(0.4688)
835584,0.625,tensor(0.4688)
851968,0.46875,tensor(0.1562)
868352,0.78125,tensor(1.4062)
884736,0.625,tensor(1.0938)
901120,1.09375,tensor(1.4062)
917504,0.9375,tensor(0.9375)
933888,1.09375,tensor(0.9375)
950272,1.09375,tensor(1.2500)
966656,0.9375,tensor(0.6250)
983040,1.25,tensor(0.7812)
999424,1.40625,tensor(0.6250)
1015808,0.625,tensor(0.1562)
1032192,1.25,tensor(1.5625)
1048576,1.25,tensor(1.0938)
1064960,1.875,tensor(1.4062)
1081344,1.25,tensor(0.4688)
1097728,1.40625,tensor(0.6250)
1114112,0.3125,tensor(0.7812)
1130496,1.40625,tensor(1.2500)
1146880,1.875,tensor(0.4688)
1163264,2.5,tensor(0.6250)
1179648,2.5,tensor(0.4688)
1196032,0.46875,tensor(0.6250)
1212416,0.625,tensor(1.5625)
1228800,2.1875,tensor(1.0938)
1245184,1.875,tensor(1.0938)
1261568,2.96875,tensor(0.9375)
1277952,2.03125,tensor(0.4688)
1294336,1.40625,tensor(0.4688)
1310720,2.34375,tensor(0.4688)
1327104,1.25,tensor(0.3125)
1343488,1.40625,tensor(0.3125)
1359872,1.40625,tensor(0.6250)
1376256,1.5625,tensor(1.0938)
1392640,1.5625,tensor(0.7812)
1409024,2.03125,tensor(0.3125)
1425408,1.40625,tensor(0.3125)
1441792,1.5625,tensor(0.7812)
