16384,2.03125,tensor(1.0938)
32768,1.09375,tensor(1.2500)
49152,0.9375,tensor(1.0938)
65536,1.25,tensor(1.4062)
81920,1.875,tensor(2.3438)
98304,1.5625,tensor(1.4062)
114688,1.875,tensor(2.0312)
131072,1.71875,tensor(1.5625)
147456,2.5,tensor(1.4062)
163840,2.96875,tensor(2.9688)
180224,2.96875,tensor(2.9688)
196608,2.8125,tensor(2.9688)
212992,2.03125,tensor(2.8125)
229376,2.8125,tensor(2.5000)
245760,1.71875,tensor(2.0312)
262144,2.96875,tensor(2.6562)
278528,1.09375,tensor(2.5000)
294912,1.40625,tensor(2.6562)
311296,2.65625,tensor(2.1875)
327680,2.34375,tensor(2.5000)
344064,1.40625,tensor(2.0312)
360448,1.875,tensor(2.6562)
376832,2.8125,tensor(1.8750)
393216,1.5625,tensor(1.2500)
409600,1.71875,tensor(3.2812)
425984,1.875,tensor(2.5000)
442368,3.125,tensor(2.1875)
458752,2.65625,tensor(2.5000)
475136,1.875,tensor(2.6562)
491520,2.1875,tensor(2.3438)
507904,1.5625,tensor(2.6562)
524288,2.8125,tensor(2.9688)
540672,2.5,tensor(2.8125)
557056,2.8125,tensor(2.6562)
573440,2.8125,tensor(2.6562)
589824,3.90625,tensor(2.3438)
606208,3.90625,tensor(2.1875)
622592,4.53125,tensor(2.8125)
638976,3.90625,tensor(2.8125)
655360,3.59375,tensor(2.9688)
671744,3.125,tensor(4.6875)
688128,4.0625,tensor(3.1250)
704512,3.4375,tensor(4.3750)
720896,4.0625,tensor(2.8125)
737280,2.8125,tensor(2.9688)
753664,3.75,tensor(3.5938)
770048,3.59375,tensor(3.4375)
786432,4.375,tensor(2.9688)
802816,4.53125,tensor(2.3438)
819200,4.375,tensor(4.0625)
835584,2.34375,tensor(3.7500)
851968,4.21875,tensor(2.6562)
868352,3.28125,tensor(3.1250)
884736,3.28125,tensor(3.5938)
901120,2.96875,tensor(2.9688)
917504,4.53125,tensor(4.3750)
933888,5.15625,tensor(4.5312)
950272,3.75,tensor(2.0312)
966656,3.90625,tensor(3.7500)
983040,5.78125,tensor(3.5938)
999424,4.53125,tensor(3.7500)
1015808,3.4375,tensor(2.3438)
1032192,5.0,tensor(2.0312)
1048576,4.6875,tensor(2.9688)
1064960,2.8125,tensor(3.1250)
1081344,3.125,tensor(3.1250)
1097728,5.0,tensor(3.4375)
1114112,3.59375,tensor(3.2812)
1130496,4.6875,tensor(2.8125)
1146880,3.484375,tensor(2.6562)
1163264,3.90625,tensor(4.0495)
1179648,3.90625,tensor(2.9688)
1196032,4.84375,tensor(3.5938)
1212416,3.90625,tensor(1.5625)
1228800,3.28125,tensor(4.3618)
1245184,2.96875,tensor(3.9062)
1261568,3.75,tensor(2.6562)
1277952,2.96875,tensor(3.2812)
1294336,4.0625,tensor(3.2812)
1310720,2.8125,tensor(1.8607)
1327104,2.5,tensor(4.0480)
1343488,2.5,tensor(2.0166)
1359872,4.375,tensor(3.7500)
1376256,3.4375,tensor(2.3438)
1392640,3.75,tensor(2.0312)
1409024,4.53125,tensor(2.3438)
1425408,4.21875,tensor(1.8750)
1441792,2.34375,tensor(2.6562)
1458176,3.484375,tensor(1.7188)
1474560,3.171875,tensor(2.6562)
1490944,3.328125,tensor(1.7048)
1507328,4.0625,tensor(3.1250)
1523712,3.015625,tensor(3.1109)
1540096,4.21875,tensor(3.1250)
1556480,2.546875,tensor(1.8750)
1572864,3.75,tensor(2.1875)
1589248,3.125,tensor(3.5660)
1605632,3.21875,tensor(3.4231)
1622016,4.578125,tensor(3.8767)
1638400,2.703125,tensor(2.0312)
1654784,4.421875,tensor(1.5625)
1671168,3.015625,tensor(2.8125)
1687552,3.953125,tensor(4.5312)
1703936,3.125,tensor(2.8125)
1720320,3.328125,tensor(2.6562)
1736704,3.4375,tensor(2.3287)
1753088,2.171875,tensor(3.5938)
1769472,1.875,tensor(2.6562)
1785856,4.0,tensor(2.0312)
1802240,3.484375,tensor(3.2662)
1818624,5.0,tensor(3.7500)
1835008,4.578125,tensor(3.5783)
1851392,4.53125,tensor(1.8750)
1867776,3.375,tensor(2.1875)
1884160,3.375,tensor(3.1250)
