24576,2.40625,5.093750476837158,1.1458332538604736,1.718750238418579
49152,2.9583334922790527,5.864583492279053,2.2916667461395264,1.7395833730697632
73728,2.9479169845581055,5.916666507720947,2.7083332538604736,1.9791667461395264
98304,3.750000238418579,6.03125,4.166666507720947,2.0208332538604736
122880,3.9791665077209473,6.5,4.166666507720947,2.1145832538604736
147456,4.2916669845581055,6.979166507720947,7.291666507720947,2.0104167461395264
172032,5.4166669845581055,7.34375,3.5416665077209473,1.75
196608,5.083333492279053,6.96875,5.833332538604736,2.1875
221184,5.760416507720947,7.1875,5.625,1.8854167461395264
245760,5.96875,6.989583492279053,6.4583330154418945,2.2395832538604736
270336,5.90625,7.083333492279053,7.7083330154418945,1.8854166269302368
294912,5.572916507720947,7.302083492279053,9.270833015441895,1.8958333730697632
319488,6.5416669845581055,6.885416030883789,9.791666030883789,1.9062501192092896
344064,6.302083492279053,7.3125,11.874999046325684,1.6354167461395264
368640,7.21875,7.84375,15.104167938232422,1.78125
393216,8.083333969116211,6.9583330154418945,12.5,1.729166865348816
417792,8.114583015441895,7.364583492279053,17.187501907348633,1.8854167461395264
442368,10.5,7.708333492279053,15.416666030883789,1.8541666269302368
466944,10.875,8.166666030883789,16.45833396911621,1.8645836114883423
491520,10.21875,8.510416030883789,20.83333396911621,1.8958334922790527
516096,11.25,9.072916984558105,16.77083396911621,1.7083332538604736
540672,10.343750953674316,8.583333969116211,18.333332061767578,1.6145833730697632
565248,11.302083015441895,9.520833015441895,21.04166603088379,1.5520833730697632
589824,11.333333015441895,9.604166984558105,17.91666603088379,1.9895832538604736
614400,11.489583015441895,9.937500953674316,15.833333015441895,1.8229166269302368
638976,11.770833015441895,10.84375,18.85416603088379,1.7812501192092896
663552,11.947916984558105,10.979166984558105,15.729167938232422,2.0520832538604736
688128,11.999999046325684,11.1875,17.08333396911621,1.8541666269302368
712704,10.875,10.25,16.66666603088379,1.8645833730697632
737280,10.333333969116211,10.864583015441895,15.937499046325684,1.7395833730697632
761856,10.687500953674316,11.447916030883789,16.770832061767578,1.84375
786432,10.520833015441895,11.677083015441895,17.91666603088379,1.9166666269302368
811008,11.59375,11.65625,15.104165077209473,1.9895833730697632
835584,10.0625,11.520833015441895,17.604167938232422,1.875000238418579
860160,10.385416030883789,13.03125,17.29166603088379,1.7708332538604736
884736,13.34375,13.354166984558105,16.354167938232422,1.6770833730697632
909312,11.166666984558105,13.697916030883789,18.4375,1.8125
933888,13.385416984558105,13.802083015441895,16.35416603088379,1.6458333730697632
958464,12.760417938232422,13.218750953674316,17.083332061767578,1.7916666269302368
983040,11.635417938232422,13.395833015441895,15.729166984558105,1.8020834922790527
1007616,12.114583969116211,13.53125,17.70833396911621,1.875
1032192,11.145833015441895,12.729166030883789,13.749999046325684,1.9583332538604736
1056768,11.833333015441895,13.9375,14.687500953674316,1.9895834922790527
1081344,11.28125,12.822916984558105,16.979167938232422,1.7604167461395264
1105920,11.052083015441895,13.322916030883789,15.625,1.822916865348816
1130496,10.3125,12.864583015441895,13.541666030883789,1.8020833730697632
1155072,11.072916984558105,13.010416030883789,14.062499046325684,2.0208332538604736
1179648,10.177083969116211,13.416666030883789,9.895833015441895,1.8020833730697632
1204224,10.677083969116211,14.614583969116211,10.208333015441895,1.8645834922790527
1228800,12.041666030883789,14.375,13.437499046325684,1.7291666269302368
1253376,11.666667938232422,14.583333969116211,12.916666984558105,1.7291666269302368
1277952,10.375,13.666666984558105,13.124999046325684,1.4895833730697632
1302528,11.802083969116211,13.739583969116211,13.124999046325684,1.6979167461395264
1327104,11.375,14.947916984558105,14.583332061767578,1.8229167461395264
1351680,11.46875,14.541666984558105,14.270833015441895,1.9895833730697632
1376256,10.541667938232422,14.1875,10.729166984558105,2.1145834922790527
1400832,9.6875,14.302083015441895,10.3125,1.5625001192092896
1425408,10.427083015441895,14.687500953674316,7.499999523162842,1.9687498807907104
1449984,9.21875,14.8125,6.875,1.6458333730697632
1474560,9.979166984558105,16.85416603088379,8.4375,1.90625
1499136,11.166666984558105,16.010417938232422,6.5625,1.9583333730697632
1523712,9.729166984558105,15.833333015441895,8.124999046325684,1.8854167461395264
1548288,8.5625,15.843749046325684,5.9375,2.0104167461395264
1572864,8.625,15.072916984558105,6.874999523162842,1.791666865348816
1597440,9.437499046325684,15.864582061767578,8.020833015441895,2.1770834922790527
1622016,7.479166507720947,15.718750953674316,6.1458330154418945,1.8854166269302368
1646592,8.0,16.30208396911621,6.1458330154418945,2.093750238418579
1671168,9.739583969116211,15.489583015441895,7.708333492279053,1.7708334922790527
1695744,10.322916984558105,15.166667938232422,7.9166669845581055,1.7083334922790527
1720320,8.364583015441895,14.791666030883789,8.541666030883789,1.7291666269302368
1744896,9.15625,15.072916030883789,8.541666030883789,1.96875
1769472,9.645833969116211,15.427082061767578,6.770832538604736,1.9166667461395264
1794048,8.843749046325684,14.843749046325684,6.979166507720947,1.8229166269302368
1818624,10.166666984558105,15.145833015441895,7.9166669845581055,1.8125
1843200,10.0625,15.718749046325684,9.166666984558105,1.6458334922790527
1867776,7.989583492279053,15.510416030883789,10.3125,1.8854167461395264
1892352,8.208333015441895,15.125,6.354166507720947,1.7395834922790527
1916928,8.552083969116211,15.447916030883789,7.604166507720947,2.177083730697632
1941504,9.208333969116211,16.104167938232422,7.8125,1.78125
1966080,8.895833015441895,15.458333015441895,5.5208330154418945,1.8958333730697632
1990656,8.760416984558105,16.677082061767578,5.208333492279053,1.885416865348816
2015232,7.354166507720947,15.458333015441895,6.25,1.90625
2039808,8.21875,15.510416030883789,7.3958330154418945,2.0729167461395264
2064384,9.78125,16.447917938232422,7.8125,2.0625
2088960,9.802083015441895,17.072919845581055,5.1041669845581055,1.8958333730697632
2113536,8.875,16.489582061767578,6.979166507720947,1.84375
2138112,8.572916984558105,16.093748092651367,7.291666030883789,2.1145832538604736
2162688,8.885416030883789,17.03125,4.166666507720947,1.7812501192092896
2187264,8.354166984558105,14.677083015441895,6.9791669845581055,1.7708334922790527
2211840,7.614583492279053,16.98958396911621,4.999999523162842,2.0208334922790527
2236416,7.6458330154418945,15.71875,5.625,1.90625
2260992,7.354166507720947,15.364582061767578,3.437499761581421,2.21875
2285568,8.84375,14.989583969116211,5.8333330154418945,1.9583334922790527
2310144,9.145833969116211,17.125,5.5208330154418945,1.7916667461395264
2334720,8.281250953674316,16.88541603088379,5.833333492279053,1.9166667461395264
2359296,8.385416984558105,16.29166603088379,3.749999761581421,1.84375
2383872,6.8854169845581055,17.1875,3.3333334922790527,2.1458334922790527
2408448,7.989583492279053,16.5625,4.895833492279053,2.0833334922790527
2433024,7.302083492279053,16.26041603088379,2.3958332538604736,2.34375
2457600,9.374999046325684,16.89583396911621,1.7708333730697632,2.0520834922790527
2482176,7.364583969116211,17.125,2.6041665077209473,2.0416665077209473
2506752,7.427083969116211,17.375,2.812499761581421,1.9583334922790527
2531328,8.125,18.02083396911621,2.9166665077209473,1.8645833730697632
