16384,3.53125,5.734375
32768,4.59375,6.8125
49152,4.921875,7.25
65536,4.875,7.03125
81920,5.09375,7.0625
98304,4.578125,7.21875
114688,5.15625,7.265625
131072,5.28125,7.328125
147456,5.984375,8.0625
163840,6.453125,7.734375
180224,7.1875,8.546875
196608,7.46875,7.96875
212992,7.671875,9.109375
229376,6.8125,7.890625
245760,6.25,9.203125
262144,7.609375,6.984375
278528,7.453125,8.96875
294912,8.28125,8.484375
311296,7.890625,8.90625
327680,9.75,9.078125
344064,10.921875,8.90625
360448,10.875,10.078125
376832,12.6875,11.25
393216,11.9375,10.09375
409600,14.078125,8.4375
425984,14.375,10.359375
442368,14.84375,10.625
458752,15.671875,10.4375
475136,16.984375,10.734375
491520,17.328125,12.25
507904,17.265625,11.5
524288,18.234375,12.375
540672,16.796875,11.859375
557056,18.40625,11.03125
573440,19.125,11.8125
589824,17.84375,12.453125
606208,19.5,12.328125
622592,18.59375,12.390625
638976,19.78125,12.703125
655360,19.109375,13.484375
671744,17.0625,13.3125
688128,18.8125,12.703125
704512,19.125,13.78125
720896,19.640625,12.890625
737280,19.53125,14.265625
753664,19.21875,15.171875
770048,20.296875,14.796875
786432,20.40625,14.8125
802816,19.75,14.5
819200,20.609375,15.015625
835584,22.359375,16.1875
851968,20.53125,16.328125
868352,19.734375,16.640625
884736,20.890625,15.875
901120,19.78125,14.765625
917504,20.09375,16.71875
933888,20.484375,15.15625
950272,20.625,16.1875
966656,20.609375,16.03125
983040,20.96875,16.515625
999424,19.4375,15.6875
1015808,20.171875,17.53125
1032192,20.875,16.515625
1048576,20.546875,16.265625
1064960,21.6875,16.125
1081344,21.5,15.65625
1097728,20.421875,18.734375
1114112,20.40625,18.75
1130496,21.28125,16.15625
1146880,22.390625,17.0
1163264,22.21875,16.546875
1179648,20.4375,15.671875
1196032,22.296875,17.796875
1212416,22.015625,16.140625
1228800,22.078125,15.859375
1245184,20.78125,17.578125
1261568,21.828125,16.265625
1277952,21.1875,17.578125
1294336,22.28125,17.203125
1310720,22.125,16.734375
1327104,21.25,17.453125
1343488,21.546875,17.484375
1359872,21.90625,17.6875
1376256,22.765625,16.203125
1392640,21.484375,17.0
1409024,22.359375,17.3125
1425408,21.109375,17.59375
1441792,21.625,18.828125
1458176,21.28125,19.734375
1474560,21.40625,18.28125
1490944,22.921875,17.28125
1507328,22.671875,17.515625
1523712,22.140625,19.265625
1540096,22.8125,18.828125
1556480,23.65625,19.234375
1572864,23.125,18.296875
1589248,22.9375,18.0625
1605632,22.375,16.875
1622016,23.90625,18.234375
1638400,21.921875,18.203125
1654784,23.46875,18.796875
1671168,23.5,17.734375
1687552,23.125,18.375
1703936,23.859375,19.109375
1720320,22.578125,18.953125
1736704,24.65625,17.46875
1753088,22.421875,19.78125
1769472,23.53125,17.65625
1785856,22.578125,19.171875
1802240,23.234375,19.171875
1818624,23.921875,19.375
1835008,24.765625,18.546875
1851392,22.515625,20.5625
1867776,24.328125,18.90625
1884160,23.921875,18.53125
1900544,22.421875,18.5
1916928,25.671875,19.796875
1933312,22.71875,19.71875
1949696,24.71875,18.078125
1966080,24.125,18.4375
1982464,23.3125,19.53125
1998848,24.5625,19.375
2015232,23.28125,18.3125
2031616,23.765625,19.171875
2048000,23.53125,18.859375
2064384,23.796875,18.515625
2080768,23.90625,19.703125
2097152,23.5,19.78125
2113536,23.46875,18.03125
2129920,22.6875,18.796875
2146304,24.015625,20.375
2162688,24.625,18.953125
2179072,23.21875,19.5
2195456,24.703125,18.9375
2211840,24.484375,17.734375
2228224,23.734375,18.484375
2244608,23.03125,19.109375
2260992,23.78125,19.65625
2277376,24.46875,18.84375
2293760,24.28125,18.953125
2310144,22.96875,19.296875
2326528,23.6875,18.25
2342912,25.359375,19.25
2359296,23.71875,18.609375
2375680,24.203125,19.703125
2392064,25.484375,19.4375
2408448,23.921875,18.75
2424832,24.046875,18.390625
2441216,24.03125,18.25
2457600,25.53125,18.921875
2473984,22.9375,19.40625
2490368,24.84375,19.265625
2506752,24.859375,18.4375
2523136,24.65625,20.484375
2539520,23.96875,19.671875
2555904,26.40625,19.3125
2572288,22.65625,20.25
2588672,25.953125,19.78125
2605056,24.203125,20.03125
2621440,24.578125,20.28125
2637824,25.125,19.796875
2654208,25.796875,19.359375
2670592,23.265625,18.84375
2686976,24.109375,19.078125
2703360,24.421875,20.21875
2719744,25.671875,20.625
2736128,23.71875,21.203125
2752512,25.140625,20.046875
2768896,23.78125,20.484375
2785280,24.484375,20.25
2801664,25.46875,18.28125
2818048,25.09375,19.109375
2834432,24.8125,18.5
2850816,25.3125,20.1875
2867200,25.5,19.578125
2883584,24.265625,20.0625
2899968,24.6875,19.28125
2916352,25.03125,19.859375
2932736,26.328125,19.78125
2949120,24.90625,18.96875
2965504,26.703125,20.0
2981888,25.359375,20.21875
2998272,27.03125,20.171875
3014656,25.21875,20.34375
3031040,26.453125,21.25
3047424,25.40625,21.09375
3063808,26.734375,19.625
3080192,25.171875,19.59375
3096576,25.4375,19.625
3112960,24.515625,19.6875
3129344,26.078125,19.890625
3145728,24.65625,19.140625
3162112,26.078125,20.34375
3178496,26.4375,19.921875
3194880,26.0,18.375
3211264,25.578125,20.421875
3227648,26.046875,19.921875
3244032,24.875,19.953125
3260416,26.78125,19.4375
3276800,27.40625,20.75
3293184,26.25,19.5625
3309568,27.375,21.375
3325952,25.609375,21.390625
3342336,26.84375,18.890625
3358720,26.671875,20.453125
3375104,26.25,20.0
3391488,27.734375,20.390625
3407872,26.4375,18.671875
3424256,26.65625,19.1875
3440640,25.96875,20.109375
3457024,25.8125,20.015625
