16384,4.84375,tensor(4.9697)
32768,2.8125,tensor(2.0312)
49152,3.4375,tensor(2.6562)
65536,2.8125,tensor(1.5625)
81920,4.0625,tensor(3.7500)
98304,3.125,tensor(4.2188)
114688,4.0625,tensor(2.8125)
131072,4.6875,tensor(4.2188)
147456,5.9375,tensor(7.8125)
163840,7.34375,tensor(8.5938)
180224,8.125,tensor(8.7500)
196608,7.5,tensor(5.)
212992,10.0,tensor(5.)
229376,8.90625,tensor(4.8438)
245760,7.1875,tensor(8.1250)
262144,5.3125,tensor(6.5625)
278528,7.96875,tensor(7.5000)
294912,9.375,tensor(8.4375)
311296,10.9375,tensor(7.1875)
327680,15.0,tensor(8.5938)
344064,8.125,tensor(6.4062)
360448,6.40625,tensor(6.0938)
376832,6.09375,tensor(5.1562)
393216,6.875,tensor(5.4688)
409600,7.96875,tensor(7.0312)
425984,8.59375,tensor(5.4688)
442368,9.84375,tensor(5.1562)
458752,5.46875,tensor(6.8750)
475136,7.34375,tensor(5.4688)
491520,7.34375,tensor(7.1875)
507904,7.65625,tensor(8.5938)
524288,6.09375,tensor(11.4062)
540672,11.875,tensor(6.2500)
557056,10.3125,tensor(8.9062)
573440,7.03125,tensor(8.4375)
589824,5.9375,tensor(10.9375)
606208,7.1875,tensor(9.0625)
622592,9.53125,tensor(6.5625)
638976,10.625,tensor(5.9375)
655360,13.28125,tensor(6.4062)
671744,10.46875,tensor(5.4688)
688128,11.40625,tensor(9.5312)
704512,10.0,tensor(7.1875)
720896,13.75,tensor(5.)
737280,7.34375,tensor(3.9062)
753664,7.8125,tensor(5.3125)
770048,10.15625,tensor(6.8750)
786432,11.25,tensor(5.3125)
802816,8.75,tensor(6.4062)
819200,12.1875,tensor(5.6250)
835584,15.15625,tensor(7.6562)
851968,12.5,tensor(6.2500)
868352,13.125,tensor(8.7500)
884736,10.9375,tensor(5.3125)
901120,15.46875,tensor(6.4062)
917504,10.9375,tensor(7.8125)
933888,8.4375,tensor(9.5312)
950272,7.34375,tensor(7.8125)
966656,12.34375,tensor(7.5000)
983040,12.1875,tensor(7.8125)
999424,8.90625,tensor(13.1250)
1015808,7.03125,tensor(13.9062)
1032192,12.1875,tensor(5.4688)
1048576,8.90625,tensor(4.3750)
1064960,9.84375,tensor(4.8438)
1081344,13.90625,tensor(7.6562)
1097728,12.03125,tensor(6.5625)
1114112,12.65625,tensor(11.2500)
1130496,10.46875,tensor(10.3125)
1146880,6.875,tensor(10.3125)
1163264,12.34375,tensor(9.3750)
1179648,11.5625,tensor(6.4062)
1196032,12.5,tensor(11.7188)
1212416,9.84375,tensor(9.3750)
1228800,15.0,tensor(10.7812)
1245184,13.59375,tensor(9.2188)
1261568,12.03125,tensor(12.8125)
1277952,11.25,tensor(8.1250)
1294336,8.4375,tensor(9.5312)
1310720,12.03125,tensor(5.6250)
1327104,11.875,tensor(4.2188)
1343488,13.125,tensor(4.6875)
1359872,12.8125,tensor(7.0312)
1376256,17.03125,tensor(12.1875)
1392640,8.28125,tensor(8.2812)
1409024,10.15625,tensor(5.9375)
1425408,9.375,tensor(7.0312)
1441792,14.84375,tensor(8.9062)
1458176,16.25,tensor(10.3125)
1474560,17.96875,tensor(6.8750)
1490944,13.90625,tensor(7.6562)
1507328,15.15625,tensor(7.1875)
1523712,12.8125,tensor(7.5000)
1540096,13.4375,tensor(8.2812)
1556480,12.5,tensor(11.0938)
1572864,11.40625,tensor(8.7500)
1589248,10.3125,tensor(9.0625)
1605632,9.53125,tensor(10.6250)
1622016,13.28125,tensor(7.6562)
1638400,16.5625,tensor(10.1562)
1654784,13.75,tensor(11.5625)
1671168,14.53125,tensor(7.5000)
1687552,13.28125,tensor(8.1250)
1703936,13.125,tensor(8.5938)
1720320,15.46875,tensor(3.7500)
1736704,13.75,tensor(5.9375)
1753088,15.0,tensor(6.7188)
1769472,15.9375,tensor(9.0625)
1785856,16.09375,tensor(9.2188)
1802240,14.375,tensor(6.8750)
1818624,12.1875,tensor(5.9375)
1835008,13.59375,tensor(13.5938)
1851392,13.4375,tensor(8.4375)
1867776,10.46875,tensor(6.8750)
1884160,9.0625,tensor(9.2188)
1900544,15.0,tensor(8.7500)
1916928,18.125,tensor(5.4688)
1933312,15.0,tensor(5.9375)
1949696,14.0625,tensor(7.1875)
1966080,20.15625,tensor(8.7500)
1982464,25.15625,tensor(7.6562)
1998848,24.21875,tensor(9.5312)
2015232,19.0625,tensor(11.0938)
2031616,14.53125,tensor(6.7188)
2048000,16.25,tensor(9.6875)
2064384,22.1875,tensor(11.7188)
2080768,20.3125,tensor(9.3750)
2097152,17.1875,tensor(8.4375)
2113536,18.90625,tensor(10.)
2129920,14.375,tensor(10.)
2146304,17.5,tensor(10.1562)
2162688,21.09375,tensor(10.6250)
2179072,18.90625,tensor(9.0625)
2195456,19.0625,tensor(6.2500)
2211840,19.0625,tensor(8.1250)
2228224,18.59375,tensor(12.6562)
2244608,17.65625,tensor(13.7500)
2260992,20.3125,tensor(6.5625)
2277376,12.1875,tensor(8.5938)
2293760,12.8125,tensor(6.2500)
2310144,19.53125,tensor(9.6875)
2326528,18.28125,tensor(12.0312)
2342912,24.6875,tensor(8.1250)
2359296,18.75,tensor(9.5312)
2375680,17.34375,tensor(7.3438)
2392064,17.34375,tensor(9.5312)
2408448,18.125,tensor(7.6562)
2424832,26.71875,tensor(9.0625)
2441216,19.84375,tensor(9.8438)
2457600,12.65625,tensor(6.7188)
2473984,14.84375,tensor(7.8125)
2490368,17.34375,tensor(8.4375)
2506752,17.8125,tensor(8.4375)
2523136,26.5625,tensor(12.3438)
2539520,22.34375,tensor(11.4062)
2555904,17.34375,tensor(14.2188)
2572288,21.5625,tensor(9.0625)
2588672,18.125,tensor(9.2188)
2605056,15.9375,tensor(12.8125)
2621440,12.34375,tensor(7.3438)
2637824,17.8125,tensor(8.5938)
2654208,19.53125,tensor(11.4062)
2670592,21.25,tensor(7.6562)
2686976,23.125,tensor(5.4688)
2703360,16.09375,tensor(6.7188)
2719744,16.71875,tensor(8.7500)
2736128,12.96875,tensor(8.5938)
2752512,18.4375,tensor(9.6875)
2768896,20.78125,tensor(6.4062)
2785280,19.53125,tensor(9.2188)
2801664,19.0625,tensor(6.8750)
