16384,-7.859375,tensor(-3.5671)
32768,-6.125,tensor(-3.0514)
49152,-9.390625,tensor(-3.1654)
65536,-7.984375,tensor(-3.2420)
81920,-7.734375,tensor(-2.4310)
98304,-7.28125,tensor(-2.8785)
114688,-5.6875,tensor(-2.4526)
131072,-5.4375,tensor(-2.3550)
147456,-5.828125,tensor(-2.3072)
163840,-4.25,tensor(-1.3165)
180224,-4.578125,tensor(-1.7712)
196608,-3.75,tensor(-1.7746)
212992,-3.078125,tensor(-1.1290)
229376,-2.640625,tensor(-0.6960)
245760,-2.03125,tensor(-0.6750)
262144,-0.640625,tensor(-0.3618)
278528,1.609375,tensor(0.0689)
294912,1.5,tensor(0.3646)
311296,1.828125,tensor(0.9408)
327680,3.59375,tensor(1.6695)
344064,3.40625,tensor(0.8805)
360448,4.296875,tensor(1.3334)
376832,5.015625,tensor(1.9306)
393216,4.796875,tensor(1.6698)
409600,5.40625,tensor(1.6101)
425984,5.4375,tensor(2.0029)
442368,5.359375,tensor(2.2406)
458752,5.578125,tensor(2.1993)
475136,5.625,tensor(2.2383)
491520,5.296875,tensor(2.5345)
507904,7.203125,tensor(2.6091)
524288,6.53125,tensor(3.0355)
540672,6.890625,tensor(2.6716)
557056,6.03125,tensor(3.0304)
573440,5.921875,tensor(3.0210)
589824,6.921875,tensor(3.1972)
606208,7.6875,tensor(3.3942)
622592,7.203125,tensor(3.2768)
638976,7.09375,tensor(3.3088)
655360,6.59375,tensor(3.5801)
671744,7.484375,tensor(3.2297)
688128,7.546875,tensor(3.9363)
704512,8.59375,tensor(3.7769)
720896,7.1875,tensor(3.2998)
737280,7.4375,tensor(3.8816)
753664,7.203125,tensor(3.8618)
770048,8.4375,tensor(3.0464)
786432,7.46875,tensor(4.1351)
802816,8.625,tensor(3.7422)
819200,7.859375,tensor(3.4563)
835584,8.90625,tensor(3.8603)
851968,9.84375,tensor(3.7407)
868352,8.25,tensor(4.0989)
884736,8.1875,tensor(3.6752)
901120,10.3125,tensor(4.5945)
917504,10.21875,tensor(4.2378)
933888,8.484375,tensor(3.8930)
950272,9.796875,tensor(4.4480)
966656,9.859375,tensor(5.3550)
983040,12.03125,tensor(4.9117)
999424,8.59375,tensor(3.3969)
1015808,11.671875,tensor(5.4729)
1032192,12.71875,tensor(5.0888)
1048576,10.625,tensor(3.8554)
1064960,9.25,tensor(3.9403)
1081344,10.46875,tensor(4.5985)
1097728,10.609375,tensor(3.7298)
1114112,11.703125,tensor(4.1865)
1130496,11.671875,tensor(3.1417)
1146880,11.9375,tensor(3.4384)
1163264,9.328125,tensor(3.5062)
1179648,9.875,tensor(4.8939)
1196032,11.25,tensor(4.7275)
1212416,11.515625,tensor(5.0738)
1228800,10.796875,tensor(5.1660)
1245184,12.59375,tensor(4.5838)
1261568,10.96875,tensor(4.6778)
1277952,11.46875,tensor(4.4296)
1294336,11.578125,tensor(3.5467)
1310720,10.734375,tensor(4.5943)
1327104,9.21875,tensor(4.7384)
1343488,11.578125,tensor(5.9701)
1359872,12.9375,tensor(5.3103)
1376256,11.84375,tensor(4.1698)
1392640,13.3125,tensor(6.0205)
1409024,13.171875,tensor(5.5773)
1425408,14.359375,tensor(5.8486)
1441792,10.640625,tensor(5.6675)
1458176,14.671875,tensor(5.6189)
1474560,12.140625,tensor(5.1403)
1490944,13.078125,tensor(5.0492)
1507328,11.078125,tensor(4.8750)
1523712,12.078125,tensor(5.5351)
1540096,10.140625,tensor(6.8424)
1556480,12.5,tensor(4.8890)
1572864,13.5,tensor(6.2755)
1589248,10.890625,tensor(5.3440)
1605632,11.96875,tensor(5.6625)
1622016,14.578125,tensor(5.4755)
1638400,11.546875,tensor(5.3928)
1654784,13.484375,tensor(6.5454)
1671168,11.71875,tensor(5.4142)
1687552,14.078125,tensor(5.7847)
1703936,13.28125,tensor(4.5894)
1720320,11.875,tensor(5.7341)
1736704,11.390625,tensor(6.3017)
1753088,14.71875,tensor(5.5835)
