16384,-7.734375
32768,-7.53125
49152,-8.0625
65536,-6.9375
81920,-6.703125
98304,-8.296875
114688,-8.578125
131072,-8.765625
147456,-5.8125
163840,-6.3125
180224,-7.5
196608,-7.296875
212992,-7.828125
229376,-6.171875
245760,-7.125
262144,-6.96875
278528,-7.109375
294912,-7.125
311296,-7.625
327680,-6.953125
344064,-7.078125
360448,-6.328125
376832,-7.03125
393216,-6.671875
409600,-7.421875
425984,-7.0
442368,-6.828125
458752,-7.421875
475136,-5.609375
491520,-5.890625
507904,-5.359375
524288,-6.375
540672,-4.734375
557056,-6.40625
573440,-4.875
589824,-5.4375
606208,-3.9375
622592,-4.046875
638976,-4.5
655360,-3.75
671744,-4.71875
688128,-3.84375
704512,-3.53125
720896,-4.03125
737280,-3.515625
753664,-4.03125
770048,-3.75
786432,-4.015625
802816,-2.6875
819200,-3.125
835584,-3.65625
851968,-3.296875
868352,-2.171875
884736,-4.28125
901120,-3.796875
917504,-4.46875
933888,-2.96875
950272,-3.0
966656,-3.46875
983040,-3.078125
999424,-3.390625
1015808,-3.359375
1032192,-3.546875
1048576,-4.015625
1064960,-3.828125
1081344,-3.875
1097728,-4.375
1114112,-3.03125
1130496,-3.171875
1146880,-2.671875
1163264,-3.390625
1179648,-3.609375
1196032,-4.09375
1212416,-3.21875
1228800,-3.625
1245184,-2.875
1261568,-4.0625
1277952,-3.6875
1294336,-3.921875
1310720,-3.328125
1327104,-3.890625
1343488,-4.390625
1359872,-3.671875
1376256,-3.984375
1392640,-2.4375
1409024,-3.6875
1425408,-2.796875
1441792,-3.0625
1458176,-3.125
1474560,-3.78125
1490944,-4.0
1507328,-3.6875
1523712,-4.859375
1540096,-3.765625
1556480,-4.265625
1572864,-3.140625
1589248,-3.28125
1605632,-2.796875
1622016,-3.328125
1638400,-4.328125
1654784,-3.109375
1671168,-4.203125
1687552,-3.078125
1703936,-3.046875
1720320,-3.96875
1736704,-4.421875
1753088,-4.234375
1769472,-3.21875
1785856,-4.421875
1802240,-3.65625
1818624,-3.9375
1835008,-3.859375
1851392,-3.625
1867776,-3.796875
1884160,-3.5625
1900544,-3.859375
1916928,-3.84375
1933312,-3.046875
1949696,-3.703125
1966080,-2.1875
1982464,-4.453125
1998848,-2.59375
2015232,-3.953125
2031616,-4.21875
2048000,-3.890625
2064384,-3.953125
2080768,-3.734375
2097152,-3.328125
2113536,-3.96875
2129920,-3.453125
2146304,-2.75
2162688,-4.5
2179072,-3.46875
2195456,-2.703125
2211840,-2.953125
2228224,-3.234375
2244608,-3.78125
2260992,-4.09375
2277376,-3.1875
2293760,-4.0
2310144,-2.75
2326528,-3.546875
2342912,-4.671875
2359296,-4.015625
2375680,-3.46875
2392064,-3.546875
2408448,-3.65625
2424832,-2.859375
2441216,-4.15625
2457600,-4.203125
2473984,-3.328125
2490368,-3.984375
2506752,-3.703125
2523136,-3.203125
2539520,-3.28125
2555904,-3.828125
2572288,-3.78125
2588672,-3.609375
2605056,-3.90625
2621440,-4.0
2637824,-3.625
2654208,-2.984375
2670592,-3.078125
2686976,-2.796875
2703360,-3.296875
2719744,-3.15625
2736128,-4.8125
2752512,-4.53125
2768896,-4.578125
2785280,-4.40625
2801664,-2.765625
2818048,-3.375
2834432,-3.875
2850816,-3.828125
2867200,-4.59375
2883584,-4.1875
2899968,-3.109375
2916352,-3.1875
2932736,-2.625
2949120,-2.546875
2965504,-3.703125
2981888,-4.34375
2998272,-3.65625
3014656,-3.859375
3031040,-3.890625
3047424,-3.671875
3063808,-3.140625
3080192,-3.15625
3096576,-4.71875
3112960,-3.734375
3129344,-3.515625
3145728,-4.046875
3162112,-2.921875
3178496,-3.890625
3194880,-3.890625
3211264,-4.4375
3227648,-3.84375
3244032,-4.375
3260416,-3.484375
3276800,-4.578125
3293184,-3.75
3309568,-3.171875
3325952,-4.09375
3342336,-3.75
3358720,-3.421875
3375104,-3.0
3391488,-4.3125
3407872,-3.390625
3424256,-4.109375
3440640,-3.796875
3457024,-4.234375
3473408,-4.078125
3489792,-3.4375
3506176,-4.65625
3522560,-4.671875
3538944,-3.46875
3555328,-3.640625
3571712,-4.0
3588096,-2.53125
3604480,-3.421875
3620864,-5.21875
3637248,-4.296875
3653632,-3.125
3670016,-3.765625
3686400,-4.265625
3702784,-3.5
3719168,-3.65625
3735552,-3.453125
3751936,-4.0
3768320,-3.71875
3784704,-3.21875
3801088,-4.359375
3817472,-4.6875
3833856,-3.15625
3850240,-3.90625
3866624,-3.34375
3883008,-4.015625
3899392,-3.640625
3915776,-3.0
3932160,-3.734375
3948544,-4.109375
3964928,-2.546875
3981312,-3.984375
3997696,-3.59375
4014080,-4.890625
4030464,-4.265625
4046848,-4.90625
4063232,-2.546875
4079616,-3.21875
4096000,-3.359375
4112384,-3.625
4128768,-3.796875
4145152,-4.359375
4161536,-4.34375
4177920,-4.296875
4194304,-4.59375
4210688,-4.25
4227072,-2.609375
4243456,-3.9375
4259840,-3.03125
4276224,-4.046875
4292608,-3.46875
4308992,-3.9375
4325376,-2.546875
4341760,-4.34375
4358144,-2.625
4374528,-3.65625
4390912,-2.59375
4407296,-3.59375
4423680,-3.71875
4440064,-3.765625
4456448,-3.421875
4472832,-3.390625
4489216,-3.203125
4505600,-3.78125
4521984,-3.40625
4538368,-4.171875
4554752,-2.75
4571136,-3.5625
4587520,-4.015625
4603904,-3.4375
4620288,-3.984375
4636672,-2.84375
4653056,-3.40625
4669440,-3.375
4685824,-2.78125
4702208,-4.0625
4718592,-3.3125
4734976,-4.359375
4751360,-3.15625
4767744,-5.3125
4784128,-5.484375
4800512,-5.203125
4816896,-5.21875
4833280,-5.453125
4849664,-4.640625
4866048,-5.328125
4882432,-3.859375
4898816,-3.171875
4915200,-4.453125
4931584,-4.640625
4947968,-4.375
4964352,-3.96875
4980736,-4.578125
4997120,-5.53125
5013504,-5.34375
5029888,-4.90625
5046272,-4.515625
5062656,-5.515625
5079040,-4.828125
5095424,-3.84375
5111808,-3.890625
5128192,-3.6875
5144576,-5.375
5160960,-3.703125
5177344,-3.984375
5193728,-4.59375
5210112,-3.671875
5226496,-4.90625
5242880,-5.25
5259264,-3.6875
5275648,-4.09375
5292032,-3.328125
5308416,-3.703125
5324800,-5.765625
5341184,-4.984375
5357568,-5.140625
5373952,-4.28125
5390336,-4.5
5406720,-4.734375
5423104,-4.578125
5439488,-4.328125
5455872,-4.65625
5472256,-5.109375
5488640,-4.859375
5505024,-5.328125
5521408,-5.234375
5537792,-4.1875
5554176,-3.96875
5570560,-4.609375
5586944,-3.765625
5603328,-3.984375
5619712,-4.5625
5636096,-5.328125
5652480,-5.203125
5668864,-4.390625
5685248,-3.640625
5701632,-3.390625
5718016,-4.40625
5734400,-4.453125
5750784,-4.375
5767168,-4.0625
5783552,-4.203125
5799936,-4.875
5816320,-3.921875
5832704,-4.875
5849088,-4.5
5865472,-4.28125
5881856,-4.25
5898240,-4.65625
5914624,-3.921875
5931008,-4.40625
5947392,-4.625
5963776,-4.828125
5980160,-5.28125
5996544,-4.3125
6012928,-3.109375
6029312,-5.21875
6045696,-4.4375
6062080,-3.921875
6078464,-4.234375
6094848,-5.609375
6111232,-4.84375
6127616,-4.5625
6144000,-4.3125
6160384,-4.515625
6176768,-5.6875
6193152,-4.0
6209536,-4.359375
6225920,-4.515625
6242304,-5.34375
6258688,-3.828125
6275072,-4.25
6291456,-4.734375
6307840,-4.921875
6324224,-4.734375
6340608,-4.78125
6356992,-5.046875
6373376,-4.1875
6389760,-4.15625
6406144,-4.21875
6422528,-5.671875
6438912,-5.765625
6455296,-4.25
6471680,-4.078125
6488064,-4.296875
6504448,-4.140625
6520832,-4.828125
6537216,-4.46875
6553600,-5.203125
6569984,-3.90625
6586368,-4.46875
6602752,-4.359375
6619136,-6.21875
6635520,-4.515625
6651904,-3.859375
6668288,-5.75
6684672,-4.421875
6701056,-4.515625
6717440,-5.140625
6733824,-5.125
6750208,-5.5625
6766592,-3.859375
6782976,-5.734375
6799360,-4.984375
6815744,-3.734375
6832128,-4.9375
6848512,-4.15625
6864896,-3.5
6881280,-4.546875
6897664,-4.6875
6914048,-3.53125
6930432,-4.4375
6946816,-4.0
6963200,-4.375
6979584,-4.796875
6995968,-5.03125
7012352,-4.8125
7028736,-5.34375
7045120,-5.09375
7061504,-3.828125
7077888,-5.234375
7094272,-4.6875
7110656,-3.765625
7127040,-4.015625
7143424,-4.171875
7159808,-4.90625
7176192,-4.875
7192576,-5.375
7208960,-4.546875
7225344,-3.453125
7241728,-4.75
7258112,-4.515625
7274496,-4.3125
7290880,-4.6875
7307264,-3.75
7323648,-4.484375
7340032,-4.328125
7356416,-4.90625
7372800,-4.4375
7389184,-4.0
7405568,-4.796875
7421952,-4.875
7438336,-4.78125
7454720,-4.3125
7471104,-3.96875
7487488,-4.546875
7503872,-4.546875
7520256,-4.390625
7536640,-5.078125
7553024,-3.484375
7569408,-4.5
7585792,-4.5
7602176,-4.40625
7618560,-4.328125
7634944,-4.3125
7651328,-4.265625
7667712,-4.625
7684096,-4.609375
7700480,-5.625
7716864,-4.578125
7733248,-4.46875
7749632,-6.59375
7766016,-3.71875
7782400,-4.078125
7798784,-4.953125
7815168,-3.859375
7831552,-3.84375
7847936,-4.0
7864320,-4.875
7880704,-5.09375
7897088,-4.40625
7913472,-4.1875
7929856,-3.859375
7946240,-3.546875
7962624,-3.0625
7979008,-4.375
7995392,-5.0625
8011776,-3.703125
