16384,4.0625,7.65625
32768,7.8125,7.8125
49152,5.9375,5.9375
65536,4.6875,7.1875
81920,8.28125,8.75
98304,6.25,10.46875
114688,9.21875,11.09375
131072,8.59375,14.53125
147456,14.53125,16.875
163840,15.15625,19.6875
180224,16.5625,16.40625
196608,14.6875,15.0
212992,15.0,17.8125
229376,13.4375,16.875
245760,15.15625,19.21875
262144,18.75,20.15625
278528,17.96875,20.15625
294912,18.125,23.75
311296,17.5,20.78125
327680,13.90625,19.53125
344064,17.03125,16.40625
360448,15.625,17.65625
376832,12.5,14.6875
393216,13.125,14.53125
409600,12.34375,12.34375
425984,14.375,17.8125
442368,14.84375,15.625
458752,14.0625,17.03125
475136,13.28125,17.34375
491520,13.125,15.3125
507904,16.71875,11.71875
524288,17.34375,12.5
540672,11.5625,18.90625
557056,13.75,15.15625
573440,15.15625,11.875
589824,17.03125,13.59375
606208,12.96875,14.0625
622592,13.75,22.96875
638976,16.40625,19.6875
655360,15.3125,17.03125
671744,16.875,20.625
688128,18.59375,21.40625
704512,17.34375,18.75
720896,14.21875,15.15625
737280,15.0,15.78125
753664,15.15625,18.4375
770048,14.0625,13.28125
786432,16.5625,15.46875
802816,13.28125,12.5
819200,13.28125,18.125
835584,15.3125,15.3125
851968,16.5625,17.65625
868352,13.59375,14.53125
884736,12.03125,17.1875
901120,17.8125,21.71875
917504,21.71875,18.75
933888,20.46875,15.3125
950272,15.3125,19.375
966656,11.875,12.34375
983040,15.3125,16.09375
999424,14.53125,16.25
1015808,16.09375,14.6875
1032192,11.40625,17.96875
1048576,15.15625,16.875
1064960,17.96875,15.625
1081344,15.0,13.90625
1097728,14.84375,14.6875
1114112,15.625,16.875
1130496,15.3125,15.15625
1146880,15.3125,15.78125
1163264,14.21875,16.71875
1179648,15.0,14.84375
1196032,17.65625,12.5
1212416,14.21875,18.4375
1228800,13.90625,16.25
1245184,15.46875,19.6875
1261568,16.875,19.375
1277952,17.03125,14.6875
1294336,17.5,19.0625
1310720,19.84375,20.3125
1327104,16.09375,17.03125
1343488,17.03125,17.5
1359872,15.625,16.40625
1376256,15.78125,14.6875
1392640,11.875,15.15625
1409024,15.78125,14.21875
1425408,14.53125,17.96875
1441792,17.1875,12.96875
1458176,13.4375,21.71875
1474560,15.9375,15.3125
1490944,15.0,19.375
1507328,14.6875,18.125
1523712,13.4375,17.03125
1540096,16.09375,16.71875
1556480,15.9375,16.5625
1572864,16.875,17.34375
1589248,17.34375,17.5
1605632,17.34375,16.875
1622016,18.28125,14.53125
1638400,11.5625,14.53125
1654784,14.84375,14.6875
1671168,15.0,12.1875
1687552,11.40625,15.46875
1703936,16.09375,15.3125
1720320,13.4375,13.90625
1736704,14.21875,15.3125
1753088,11.25,15.0
1769472,16.71875,12.34375
1785856,15.3125,12.5
1802240,18.75,14.53125
1818624,16.875,15.0
1835008,12.96875,13.4375
1851392,13.59375,14.21875
1867776,15.0,12.34375
1884160,12.8125,11.25
1900544,13.28125,10.9375
1916928,14.0625,11.5625
1933312,14.53125,12.34375
1949696,11.09375,13.4375
1966080,9.21875,13.125
1982464,11.40625,9.6875
1998848,12.1875,11.71875
2015232,11.40625,10.625
2031616,14.375,12.5
2048000,11.875,9.84375
2064384,14.21875,8.59375
2080768,13.28125,10.3125
2097152,15.0,11.25
2113536,15.15625,8.75
2129920,14.84375,7.03125
2146304,13.4375,14.21875
2162688,11.71875,12.96875
2179072,11.71875,14.21875
2195456,16.5625,11.71875
2211840,14.53125,12.96875
2228224,15.3125,10.15625
2244608,13.59375,10.625
2260992,13.125,13.90625
2277376,12.8125,12.03125
2293760,13.125,10.625
2310144,12.8125,9.6875
2326528,12.03125,9.84375
2342912,14.84375,11.875
2359296,13.28125,9.0625
2375680,13.28125,12.34375
2392064,13.59375,9.84375
2408448,14.375,13.28125
2424832,13.125,11.875
2441216,11.40625,11.5625
2457600,16.25,12.03125
2473984,13.28125,9.21875
2490368,9.53125,11.71875
2506752,10.78125,12.8125
2523136,12.8125,12.03125
2539520,9.53125,12.5
2555904,12.96875,12.8125
2572288,14.21875,11.875
2588672,12.34375,12.65625
2605056,14.375,11.5625
2621440,10.9375,11.875
2637824,15.0,13.75
2654208,12.34375,11.71875
2670592,15.46875,12.03125
2686976,12.34375,11.25
2703360,12.5,12.1875
2719744,14.53125,14.0625
2736128,14.0625,12.34375
2752512,11.5625,12.03125
2768896,10.46875,11.71875
2785280,12.03125,13.75
2801664,12.96875,12.8125
2818048,15.78125,13.125
2834432,11.875,12.34375
2850816,18.59375,15.0
2867200,13.28125,15.15625
2883584,13.125,13.75
2899968,12.96875,9.53125
2916352,15.46875,15.0
2932736,14.53125,14.6875
2949120,14.6875,11.40625
2965504,16.09375,13.90625
2981888,13.125,9.84375
2998272,13.125,10.78125
3014656,12.03125,10.0
3031040,14.6875,11.71875
3047424,12.65625,10.3125
3063808,15.0,11.875
3080192,12.65625,10.46875
3096576,15.625,11.875
3112960,14.21875,13.4375
3129344,15.15625,15.46875
3145728,13.90625,13.59375
3162112,14.21875,15.9375
3178496,17.1875,13.125
3194880,10.46875,10.78125
3211264,17.8125,12.34375
3227648,13.28125,12.1875
3244032,12.1875,16.40625
3260416,17.34375,12.8125
3276800,15.78125,12.8125
3293184,23.4375,14.84375
3309568,13.4375,13.4375
3325952,17.65625,10.15625
3342336,17.5,13.75
3358720,12.65625,15.3125
3375104,14.6875,12.34375
3391488,17.34375,12.1875
3407872,13.59375,11.5625
3424256,17.96875,15.3125
3440640,19.0625,13.75
3457024,15.3125,14.0625
3473408,15.0,16.40625
3489792,17.03125,12.96875
3506176,17.65625,12.03125
3522560,17.03125,13.28125
3538944,18.75,16.40625
3555328,16.40625,18.125
3571712,17.5,13.28125
3588096,17.34375,13.28125
3604480,18.28125,14.0625
3620864,17.96875,12.34375
3637248,18.28125,11.71875
3653632,18.4375,15.9375
3670016,15.46875,12.1875
3686400,16.5625,15.3125
3702784,18.59375,13.28125
