16384,1.875,1.25
32768,0.9375,1.09375
49152,1.296875,1.25
65536,1.40625,0.828125
81920,2.03125,1.71875
98304,2.234375,2.1875
114688,2.5,1.71875
131072,1.25,1.71875
147456,1.453125,2.65625
163840,1.71875,2.34375
180224,1.5625,2.65625
196608,1.875,2.65625
212992,2.65625,2.8125
229376,2.5,2.5
245760,3.015625,2.96875
262144,2.859375,1.40625
278528,2.34375,1.25
294912,2.5,1.296875
311296,2.1875,0.78125
327680,1.875,2.03125
344064,2.65625,1.40625
360448,1.71875,1.5625
376832,1.09375,1.453125
393216,1.71875,1.71875
409600,1.5625,1.5625
425984,1.765625,2.96875
442368,2.03125,2.5
458752,3.90625,1.875
475136,2.03125,2.34375
491520,2.96875,3.125
507904,2.34375,2.5
524288,3.75,2.1875
540672,2.5,2.65625
557056,2.1875,2.1875
573440,1.5625,3.125
589824,2.8125,2.5
606208,2.03125,2.1875
622592,2.34375,2.34375
638976,1.71875,2.1875
655360,3.90625,2.96875
671744,4.0625,2.5
688128,2.5,2.96875
704512,2.8125,2.03125
720896,3.4375,2.1875
737280,3.125,1.40625
753664,3.28125,3.28125
770048,4.0625,3.75
786432,3.640625,3.75
802816,2.96875,1.71875
819200,4.53125,2.5
835584,4.21875,3.4375
851968,2.5,3.125
868352,2.1875,3.59375
884736,2.5,4.0625
901120,2.65625,2.5
917504,2.8125,2.65625
933888,3.28125,4.53125
950272,3.90625,4.21875
966656,2.96875,2.8125
983040,3.125,3.125
999424,4.421875,3.90625
1015808,3.125,1.71875
1032192,2.65625,4.0625
1048576,4.375,2.1875
1064960,4.21875,4.375
1081344,4.375,3.90625
1097728,5.15625,4.0625
1114112,4.6875,4.375
1130496,3.59375,3.75
1146880,4.21875,4.6875
1163264,3.90625,3.4375
1179648,3.75,3.90625
1196032,4.375,2.5
1212416,4.53125,3.125
1228800,5.78125,3.4375
1245184,3.59375,2.65625
1261568,3.28125,4.375
1277952,4.0625,1.25
1294336,3.59375,4.375
1310720,4.21875,1.875
1327104,4.6875,4.21875
1343488,3.59375,3.75
1359872,4.53125,4.0625
1376256,3.75,2.65625
1392640,5.3125,2.65625
1409024,4.375,4.53125
1425408,4.53125,3.4375
1441792,5.78125,3.75
1458176,3.75,5.78125
1474560,5.625,3.28125
1490944,4.890625,5.15625
1507328,5.625,4.21875
1523712,5.3125,4.6875
1540096,5.3125,4.0625
1556480,4.890625,3.125
1572864,3.484375,3.75
1589248,6.40625,4.53125
1605632,3.90625,2.65625
1622016,7.34375,3.59375
1638400,6.875,4.0625
1654784,5.15625,3.59375
1671168,6.140625,3.125
1687552,5.0,3.125
1703936,4.6875,4.890625
1720320,5.15625,4.375
1736704,4.265625,3.28125
1753088,5.875,5.0
1769472,5.78125,2.65625
1785856,4.84375,3.4375
1802240,5.15625,3.59375
1818624,6.34375,3.4375
1835008,5.15625,3.640625
1851392,5.9375,2.5
1867776,6.09375,3.75
1884160,7.390625,3.59375
1900544,5.203125,2.8125
1916928,5.15625,3.75
1933312,7.078125,4.84375
1949696,5.78125,4.53125
1966080,6.25,3.75
1982464,7.234375,5.3125
1998848,6.765625,2.8125
2015232,5.984375,5.46875
2031616,4.890625,4.53125
2048000,4.921875,4.6875
2064384,6.03125,4.53125
2080768,9.046875,5.3125
2097152,7.703125,4.6875
2113536,7.59375,4.6875
2129920,6.4375,4.21875
2146304,7.078125,5.3125
2162688,5.203125,6.5625
2179072,6.609375,3.4375
2195456,5.625,5.46875
2211840,6.4375,5.0
2228224,7.59375,4.421875
2244608,6.6875,6.09375
2260992,5.71875,3.796875
2277376,5.875,5.0
2293760,6.5,4.6875
2310144,7.328125,4.6875
2326528,6.96875,6.5625
2342912,5.46875,5.828125
2359296,7.21875,4.84375
2375680,5.1875,3.4375
2392064,4.359375,4.84375
2408448,5.046875,6.25
2424832,5.765625,5.3125
2441216,4.5625,3.28125
2457600,4.734375,3.59375
2473984,6.078125,5.984375
2490368,7.109375,4.109375
2506752,5.625,2.65625
