16384,2.5625
32768,1.9375
49152,2.375
65536,2.34375
81920,2.375
98304,2.375
114688,2.5
131072,2.5625
147456,3.125
163840,3.09375
180224,3.125
196608,2.5
212992,2.28125
229376,2.65625
245760,2.96875
262144,2.875
278528,2.34375
294912,2.34375
311296,2.59375
327680,2.78125
344064,2.21875
360448,1.65625
376832,0.96875
393216,0.625
409600,0.9375
425984,0.625
442368,0.6875
458752,1.1875
475136,1.03125
491520,1.03125
507904,1.84375
524288,1.125
540672,0.53125
557056,0.8125
573440,0.78125
589824,0.875
606208,0.75
622592,0.6875
638976,0.65625
655360,1.15625
671744,1.28125
688128,1.0
704512,0.59375
720896,0.65625
737280,1.03125
753664,0.65625
770048,1.0
786432,0.90625
802816,0.71875
819200,0.8125
835584,1.125
851968,0.625
868352,0.75
884736,0.46875
901120,0.90625
917504,0.96875
933888,0.53125
950272,0.71875
966656,0.59375
983040,0.71875
999424,0.78125
1015808,0.75
1032192,0.75
1048576,1.03125
1064960,0.4375
1081344,0.78125
1097728,0.8125
1114112,0.6875
1130496,0.9375
1146880,0.34375
1163264,0.84375
1179648,0.90625
1196032,0.5625
1212416,0.4375
1228800,0.71875
1245184,0.90625
1261568,1.03125
1277952,0.78125
1294336,0.65625
1310720,1.0
1327104,0.875
1343488,0.96875
1359872,0.6875
1376256,0.78125
1392640,0.84375
1409024,0.65625
1425408,0.90625
1441792,0.75
1458176,0.6875
1474560,0.90625
1490944,0.25
1507328,0.96875
1523712,1.0
1540096,0.875
1556480,0.8125
1572864,0.90625
1589248,0.5
1605632,0.71875
1622016,0.65625
1638400,0.875
1654784,0.5625
1671168,0.875
1687552,0.5
1703936,0.75
1720320,0.71875
1736704,0.78125
1753088,0.78125
1769472,0.65625
1785856,0.59375
1802240,0.5625
1818624,0.59375
1835008,0.53125
1851392,0.65625
1867776,0.625
1884160,0.75
1900544,0.625
1916928,0.875
1933312,0.90625
1949696,0.8125
1966080,0.78125
1982464,0.5625
1998848,0.8125
2015232,0.75
2031616,0.40625
2048000,0.78125
2064384,0.65625
2080768,0.75
2097152,0.6875
2113536,0.71875
2129920,1.125
2146304,0.75
2162688,0.75
2179072,0.59375
2195456,0.75
2211840,0.53125
2228224,0.5625
2244608,0.84375
2260992,0.84375
2277376,0.6875
2293760,0.9375
2310144,0.5625
2326528,0.4375
2342912,0.75
2359296,0.8125
2375680,0.75
2392064,0.8125
2408448,0.625
2424832,0.65625
2441216,0.78125
2457600,0.65625
2473984,0.84375
2490368,0.4375
2506752,0.65625
2523136,0.75
2539520,0.625
2555904,0.6875
2572288,1.03125
2588672,0.5625
2605056,0.71875
2621440,0.875
2637824,1.03125
2654208,0.59375
2670592,0.8125
2686976,0.71875
2703360,0.875
2719744,0.75
2736128,1.0
2752512,0.75
2768896,0.71875
2785280,0.65625
2801664,0.65625
2818048,0.59375
2834432,0.6875
2850816,0.71875
2867200,0.84375
2883584,0.78125
2899968,0.6875
2916352,0.90625
2932736,0.875
2949120,0.90625
2965504,0.59375
2981888,0.9375
2998272,0.53125
3014656,0.84375
3031040,1.25
3047424,1.03125
3063808,0.875
3080192,0.65625
3096576,0.9375
3112960,0.59375
3129344,0.78125
3145728,0.875
3162112,0.90625
3178496,0.5
3194880,0.5
3211264,0.875
3227648,0.8125
3244032,0.8125
3260416,0.59375
3276800,0.46875
3293184,0.90625
3309568,0.75
3325952,1.1875
3342336,0.5
3358720,0.75
3375104,0.5
3391488,0.53125
3407872,0.75
3424256,0.71875
3440640,0.8125
3457024,0.75
3473408,0.46875
3489792,1.03125
3506176,1.34375
3522560,0.875
3538944,0.5625
3555328,0.28125
3571712,1.0
3588096,1.0
3604480,0.71875
3620864,0.28125
3637248,0.75
3653632,0.75
3670016,0.6875
3686400,0.78125
3702784,0.75
3719168,0.625
3735552,0.9375
3751936,0.59375
3768320,0.65625
3784704,0.375
3801088,0.9375
3817472,0.875
3833856,0.625
3850240,0.6875
3866624,0.84375
3883008,0.75
3899392,0.6875
3915776,1.1875
3932160,0.8125
3948544,0.78125
3964928,0.5625
3981312,0.75
3997696,0.59375
4014080,0.71875
4030464,0.34375
4046848,0.84375
4063232,1.0
4079616,0.875
4096000,0.71875
4112384,0.5
4128768,0.90625
4145152,0.75
4161536,0.96875
4177920,1.125
4194304,1.15625
4210688,0.59375
4227072,0.4375
4243456,0.65625
4259840,0.78125
4276224,0.53125
4292608,0.5625
4308992,0.90625
